Attributes,Adj Close,Close
Symbols,Fund1,Fund1
Date,,
2018-02-01,24.8413834,24.8413834
2018-02-02,25.54740033,25.54740033
2018-02-05,25.41911109,25.41911109
2018-02-06,25.95038703,25.95038703
2018-02-07,25.69092468,25.69092468
2018-02-08,26.05417876,26.05417876
2018-02-09,25.89277953,25.89277953
2018-02-12,26.31812711,26.31812711
2018-02-13,26.55405071,26.55405071
2018-02-14,26.74654875,26.74654875
2018-02-15,26.42543163,26.42543163
2018-02-16,25.90026946,25.90026946
2018-02-20,26.26231989,26.26231989
2018-02-21,26.69025216,26.69025216
2018-02-22,26.17699223,26.17699223
2018-02-23,26.43997281,26.43997281
2018-02-26,26.80038025,26.80038025
2018-02-27,26.74412945,26.74412945
2018-02-28,26.83239469,26.83239469
2018-03-01,25.99685906,25.99685906
2018-03-02,25.82126873,25.82126873
2018-03-05,26.16373204,26.16373204
2018-03-06,26.6099222,26.6099222
2018-03-07,26.74943047,26.74943047
2018-03-08,27.13785318,27.13785318
2018-03-09,26.82074312,26.82074312
2018-03-12,26.82202992,26.82202992
2018-03-13,26.62548533,26.62548533
2018-03-14,27.12013814,27.12013814
2018-03-15,27.56496235,27.56496235
2018-03-16,27.95441793,27.95441793
2018-03-19,28.1539797,28.1539797
2018-03-20,28.41228171,28.41228171
2018-03-21,27.73696351,27.73696351
2018-03-22,27.82225901,27.82225901
2018-03-23,27.7449866,27.7449866
2018-03-26,27.45177721,27.45177721
2018-03-27,27.11511563,27.11511563
2018-03-28,26.64959694,26.64959694
2018-03-29,26.37303499,26.37303499
2018-04-02,26.87097008,26.87097008
2018-04-03,26.69965102,26.69965102
2018-04-04,26.82485977,26.82485977
2018-04-05,27.08095596,27.08095596
2018-04-06,26.50725963,26.50725963
2018-04-09,26.08852666,26.08852666
2018-04-10,26.18175348,26.18175348
2018-04-11,26.39108417,26.39108417
2018-04-12,26.48735221,26.48735221
2018-04-13,26.63308354,26.63308354
2018-04-16,27.2980692,27.2980692
2018-04-17,26.98717121,26.98717121
2018-04-18,27.12816128,27.12816128
2018-04-19,27.18770736,27.18770736
2018-04-20,27.56381762,27.56381762
2018-04-23,27.06590074,27.06590074
2018-04-24,26.04528588,26.04528588
2018-04-25,26.39624578,26.39624578
2018-04-26,26.49513757,26.49513757
2018-04-27,26.07596259,26.07596259
2018-04-30,26.14711634,26.14711634
2018-05-01,26.73858781,26.73858781
2018-05-02,27.32932754,27.32932754
2018-05-03,27.21676933,27.21676933
2018-05-04,27.21630747,27.21630747
2018-05-07,27.32449765,27.32449765
2018-05-08,27.28538344,27.28538344
2018-05-09,27.55160138,27.55160138
2018-05-10,28.11364076,28.11364076
2018-05-11,28.07061029,28.07061029
2018-05-14,27.86372987,27.86372987
2018-05-15,27.91712099,27.91712099
2018-05-16,27.8122909,27.8122909
2018-05-17,27.67102809,27.67102809
2018-05-18,28.02707902,28.02707902
2018-05-21,27.8254302,27.8254302
2018-05-22,28.39932723,28.39932723
2018-05-23,27.42733601,27.42733601
2018-05-24,26.99152102,26.99152102
2018-05-25,27.68737132,27.68737132
2018-05-29,27.76955184,27.76955184
2018-05-30,27.19059174,27.19059174
2018-05-31,27.17692703,27.17692703
2018-06-01,26.85803332,26.85803332
2018-06-04,27.30542522,27.30542522
2018-06-05,27.89509062,27.89509062
2018-06-06,28.38450141,28.38450141
2018-06-07,28.65901044,28.65901044
2018-06-08,29.2105997,29.2105997
2018-06-11,29.02926053,29.02926053
2018-06-12,28.75514402,28.75514402
2018-06-13,29.42054241,29.42054241
2018-06-14,28.96591285,28.96591285
2018-06-15,28.87233495,28.87233495
2018-06-18,28.45535848,28.45535848
2018-06-19,28.62077963,28.62077963
2018-06-20,29.58008392,29.58008392
2018-06-21,30.02395183,30.02395183
2018-06-22,29.56269458,29.56269458
2018-06-25,29.77916628,29.77916628
2018-06-26,29.92363471,29.92363471
2018-06-27,30.00470118,30.00470118
2018-06-28,29.87540256,29.87540256
2018-06-29,30.12236032,30.12236032
2018-07-02,29.9471905,29.9471905
2018-07-03,29.77386651,29.77386651
2018-07-05,29.71310092,29.71310092
2018-07-06,29.26293839,29.26293839
2018-07-09,29.77054296,29.77054296
2018-07-10,29.54136031,29.54136031
2018-07-11,28.98356015,28.98356015
2018-07-12,29.14219522,29.14219522
2018-07-13,29.26654552,29.26654552
2018-07-16,29.22851958,29.22851958
2018-07-17,29.70796635,29.70796635
2018-07-18,29.31418929,29.31418929
2018-07-19,29.70136395,29.70136395
2018-07-20,29.72154988,29.72154988
2018-07-23,30.4447358,30.4447358
2018-07-24,30.11616219,30.11616219
2018-07-25,30.15834223,30.15834223
2018-07-26,30.14943256,30.14943256
2018-07-27,30.5290604,30.5290604
2018-07-30,30.23535063,30.23535063
2018-07-31,29.75275338,29.75275338
2018-08-01,29.64339588,29.64339588
2018-08-02,28.93883665,28.93883665
2018-08-03,29.22547219,29.22547219
2018-08-06,29.73180953,29.73180953
2018-08-07,30.29439041,30.29439041
2018-08-08,31.054098,31.054098
2018-08-09,30.70379972,30.70379972
2018-08-10,30.24440198,30.24440198
2018-08-13,30.1992265,30.1992265
2018-08-14,29.57688933,29.57688933
2018-08-15,29.70870502,29.70870502
2018-08-16,30.45608406,30.45608406
2018-08-17,30.80794701,30.80794701
2018-08-20,30.52191993,30.52191993
2018-08-21,30.83659045,30.83659045
2018-08-22,31.45331767,31.45331767
2018-08-23,31.37043099,31.37043099
2018-08-24,32.06170762,32.06170762
2018-08-27,32.4679937,32.4679937
2018-08-28,32.44587745,32.44587745
2018-08-29,32.73445339,32.73445339
2018-08-30,33.06743339,33.06743339
2018-08-31,32.99579414,32.99579414
2018-09-04,31.77217093,31.77217093
2018-09-05,31.95596623,31.95596623
2018-09-06,32.13742077,32.13742077
2018-09-07,31.91455864,31.91455864
2018-09-10,32.35643213,32.35643213
2018-09-11,31.88251191,31.88251191
2018-09-12,31.88389042,31.88389042
2018-09-13,32.31505663,32.31505663
2018-09-14,32.1573543,32.1573543
2018-09-17,32.42851365,32.42851365
2018-09-18,32.36829296,32.36829296
2018-09-19,33.15096391,33.15096391
2018-09-20,33.19631855,33.19631855
2018-09-21,33.54416524,33.54416524
2018-09-24,33.73691012,33.73691012
2018-09-25,33.7357799,33.7357799
2018-09-26,34.12832232,34.12832232
2018-09-27,34.61164957,34.61164957
2018-09-28,35.21681087,35.21681087
2018-10-01,34.50215317,34.50215317
2018-10-02,35.76353393,35.76353393
2018-10-03,35.56059371,35.56059371
2018-10-04,35.55361153,35.55361153
2018-10-05,35.24913999,35.24913999
2018-10-08,35.74661387,35.74661387
2018-10-09,35.67548494,35.67548494
2018-10-10,36.55500152,36.55500152
2018-10-11,36.10503168,36.10503168
2018-10-12,35.70553233,35.70553233
2018-10-15,35.82804912,35.82804912
2018-10-16,36.9162201,36.9162201
2018-10-17,36.70151846,36.70151846
2018-10-18,37.49745179,37.49745179
2018-10-19,37.18114763,37.18114763
2018-10-22,37.81513092,37.81513092
2018-10-23,37.88241126,37.88241126
2018-10-24,37.6992842,37.6992842
2018-10-25,37.68025963,37.68025963
2018-10-26,37.5206375,37.5206375
2018-10-29,38.43461823,38.43461823
2018-10-30,38.72507677,38.72507677
2018-10-31,39.26789285,39.26789285
2018-11-01,39.15656664,39.15656664
2018-11-02,39.7029953,39.7029953
2018-11-05,39.37884423,39.37884423
2018-11-06,40.02305856,40.02305856
2018-11-07,39.27012893,39.27012893
2018-11-08,39.98695832,39.98695832
2018-11-09,39.2079149,39.2079149
2018-11-12,38.59858448,38.59858448
2018-11-13,38.63269161,38.63269161
2018-11-14,39.56178452,39.56178452
2018-11-15,40.74060647,40.74060647
2018-11-16,40.25583202,40.25583202
2018-11-19,39.48249166,39.48249166
2018-11-20,39.64349363,39.64349363
2018-11-21,39.5215759,39.5215759
2018-11-23,39.51941671,39.51941671
2018-11-26,39.07528639,39.07528639
2018-11-27,39.46144364,39.46144364
2018-11-28,39.14333964,39.14333964
2018-11-29,39.62295118,39.62295118
2018-11-30,39.71134198,39.71134198
2018-12-03,40.24162002,40.24162002
2018-12-04,39.8213039,39.8213039
2018-12-06,40.16809249,40.16809249
2018-12-07,40.10618328,40.10618328
2018-12-10,40.51622077,40.51622077
2018-12-11,41.03603204,41.03603204
2018-12-12,42.12115585,42.12115585
2018-12-13,42.48610756,42.48610756
2018-12-14,42.8053877,42.8053877
2018-12-17,43.09024629,43.09024629
2018-12-18,42.98245688,42.98245688
2018-12-19,42.66078596,42.66078596
2018-12-20,43.22718238,43.22718238
2018-12-21,43.82348206,43.82348206
2018-12-24,43.59517771,43.59517771
2018-12-26,43.4441768,43.4441768
2018-12-27,43.04700413,43.04700413
2018-12-28,43.37832062,43.37832062
2018-12-31,43.9127994,43.9127994
2019-01-02,43.50590279,43.50590279
2019-01-03,42.7246499,42.7246499
2019-01-04,42.14201257,42.14201257
2019-01-07,42.25366333,42.25366333
2019-01-08,42.07844862,42.07844862
2019-01-09,42.08566968,42.08566968
2019-01-10,42.60440841,42.60440841
2019-01-11,42.4896523,42.4896523
2019-01-14,42.73797767,42.73797767
2019-01-15,42.59611461,42.59611461
2019-01-16,42.03255281,42.03255281
2019-01-17,42.55216961,42.55216961
2019-01-18,41.09595852,41.09595852
2019-01-22,41.18719761,41.18719761
2019-01-23,41.55404218,41.55404218
2019-01-24,41.94489845,41.94489845
2019-01-25,42.30006372,42.30006372
